review_text,is_recommended
I’ve been using this for a few weeks now and I think it’s my new go-to cleanser! It’s helps balance out the oiliness of my skin without making it too tight. I’m loving it so far!,1.0
Easy application!! Literally feels like water. Not a heavy product and leaves skin hydrated and glowing!,1.0
Not a good Vitamin C product but does a nice job moisurizing. I have been using this for about 6 months and saw zero brightening and a dark spot did not fade at all. I recently switched to a different Vitamin C product and within one week the dark spot is almost gone! I like the squalene as an end product for my routine but the price point is so high I can’t justify ever buying this again.,0.0
"First off:It’s amazing that this product is clean and not harmful for your skin.But that being said my skin never feels clean after washing it and after running a cotton pad with toner there is just so much makeup left over.Although it’s smart to start off with an oil cleanser to breakdown makeup I don’t think it should be necessary.If you don’t wear makeup or are just starting out skincare I would recommend, but I would never purchase again.",0.0
"I am a long time user of IT cosmetics products and I was thrilled to try this cream. Unfortunately though, this product did not do it for me. From the first time trying it I found it very thick on my skin and the bad smell of it lasted all day. I did try it several more times, but I couldn’t get over it. I wasn’t able to see any benefits and this one just isn’t for me.",0.0
"Pretty, just not as hydrating as I hoped. Feels more like a gloss.",0.0
"These are way overpriced, do a quick google search and you can find one for a quarter of the price. These don’t work as well either...",0.0
This was just ok. I do not like the fact that it goes on and has a tacky and sticky feel.  It did soften my lips but I have other products that give the same results.  Overall I like it but it isn’t something I would purchase.,0.0
"I have sensitive skin and rosacea, so when someone brought this up to me, the word “acid“ totally freaked me out. Not enough to stay away, and I’m so happy about that, because I LOVE this product. I’ve been using it for about a month now, and my skin has totally improved in look and feel. My skin looks more hydrated and clear than it has in YEARS. Also, can’t beat the great price!",1.0
Not a fan. I don’t understand why it has the added dyes. It would be great without it. Went to my facialist and when she was examining my skin she said that my skin had a blueish tint to it. Immediately stopped using it and when I went back to her a month later the blue tint had gone away. Sunday Riley please take out the unnecessary added dyes!,0.0
"Worth every single penny! I’m so impressed with this serum. When I got it, I though it would be another wasted experience- but Check out the photos- one month apart. I’ve already ordered another bottle and added the eye serum. Line reduction and skin firmness was noticeable. Friends and sister also noticed and asked if I had Botox.",1.0
"I find these gel moisturizers to be hydrating but not lasting. I do not stay moisturized for up to 72 hours, my skin feels a bit parched in fact. I understand it draws moisture but it doesn’t seem to keep it in the skin.",0.0
"I suspect this is what is drying out my skin. The first few times I used it- amazing, neutralized my redness, great spf base. Wouldn’t recommend if you have dry prone skin.",0.0
"Worth the price! Originally purchased this in a value set with Tidal... AND I LOVE THEM BOTH! I found after just a few days of using this, my skin was much softer and tighter. I usually use this at night before bed with Tidal or Luna (I alternate between the two). I tried to see if The Ordinary lactic acid would have similar results... but there’s no comparison. Smells a bit unusual at first, but you get used to it. Also burns a bit for the first few uses, but eventually that subsided for me.",1.0
"I received this product for free for testing purposes from Influenster. The product is gentle on skin, didn’t cause me any break outs, and is refreshing. Highly recommend!",1.0
LOVE these drops! i’ve had my bottle for almost a year now and haven’t run out because a little goes a long way. it gives you a great natural looking glow without looking orangey. the only downside is that is does tend to pull with a couple of my moisturizers,1.0
"Really love this product, it is weightless and doesn’t suffocate my skin. I haven’t been wearing any face makeup since it is summer, and this allows my skin to breathe while providing protection. It’s almost like a gel-mousse consistency, doesn’t leave a sheen, but doesn’t make you oily either. Only 4 stars because it’s a bit pricey.",1.0
"Pros- great texture, lightweight like I prefer by hydrating and did feel moisturized all day. Didn’t feel like I had a ton of chemicals on my face like many other moisturizers. Healthy Feeling and didn’t slip under makeup.Cons- did it’s job to hydrate but not much more than that. Not anti aging. Would recommend to a person just diving into skincare for the very first time or someone that likes very uncomplicated skincare.",1.0
"Hey! Do you wish your face would feel slimy and unfresh after you cleanse it, like your face is now less clean than before? Well try this. It has the most unappealing slimy gel texture and my face always felt filmy after using it. The only plus was that I enjoyed the herbal smell of it but o always felt like I needed to clean my face after using it. I would never buy this again and only used it up out of necessity of getting my money’s worth.",0.0
"I love love love this product. It takes my makeup off like a dream. It’s soothing and calming and gentle enough but works aggressively to get all products off my face. HOWEVER, I’m disappointed to hear that this product contains microplastics (polyethylene). I watched so many people rave and suggest this product...but how is this marketed as clean when it’s not quite environmentally friendly....I don’t know about you but I don’t want to be rubbing microplastics into my face. I’m so disappointed. I bought a new jaw but I will be returning :(",0.0
This product works alright as a scrub but it’s heavily fragrant and not the best for sensitive skin. It reminds me of scrubbing perfume over my skin. I ended up breaking out after using this. I would recommend trying out the Saturday Skin scrub instead of this.,0.0
DO NOT PURCHASE THE MINI.Product is great but the size is a joke. Will probably last me about a week. For $21 that is wild.,0.0
"Thank you @peaceoutskincare for this #gift.I love this retinol eye stick since it’s a1) great applicator for on the go, and2) there is no cleaning up your fingers3) no waste as you are applying directly to the orbital area.I applied this eye stick more frequently as it was easy and convenient. The formulation was OK, it easily glides onto the eye area and quickly sinks into the skin, plumping up the area.#gifted/PR #surkus #eyestick #peaceout #convenience #retinol #stick #lipstickdesign #greatdesign #onthego #greatpackaging #peaceout @surkusapp @peepers #keepingeyesyoung #eyecream #stayingyoung #noeyecircles #nowrinkles #lovetheskinyourein #hydrate #moisturize #plump",1.0
"I typically don’t  do a cream moisturizer because they are typically too heavy and break me out, and this one was no exception. It wasn’t as heavy as other creams, and felt great on my skin. I used for 3 weeks to give my skin a chance to adjust and it didn’t get better. I returned the product.",0.0
"Love!! I liked this alot. It does need a double cleanse, but it does take off most of my eye makeup gently and without irritating my eyes or leaving a residue. The smell also is also mild and kind to sensitive skin and noses.",1.0
Talk about a waste of money. I was moving and lost track of time so never returned this product. It wouldn’t take off my makeup at all I had to use another cleaner after. Do yourself a favor and find another cleanser.,0.0
"I have used products by Fresh beauty many times before and have quite enjoyed them as well. This time i was sent Fresh Rose Deep Hydration Face cream to review for free in exchange for my honest review. First off, i love the scent of this cream - it is very emollient and works well for my dry combo skin. I wore it under my makeup and it didn’t leave my face feeling greasy. Absorbed very well.  Will repurchase!",1.0
"I included this serum on my skin care forever. The formula of the serum is super light, it hydrates you from the first application, I am those girls who do not like sticky or heavy products on my skin. I really enjoyed use this product",1.0
"not for me, this is heavily scented and it seemed to dry out my skin. I had to use more than my normal moisture to compensate. I hardly noticed any improvement verse my other serums. not worth the astronomical price.",0.0
Amazing product I really loved the scent it smelled like avocadoes.Also came in a very preety bottle definetely will recommend so happy to be able to try this brand it’s a very nice serum and comes in a cute bottle.,1.0
I wanted to love this but didn’t. My skin is combo and this cleanser ended up leaving me feeling dry and stripped. Too expensive for how little I liked it.,0.0
"Works great under makeup. Lightweight hydration, quick dry down. No fragrance, no oil. 10/10",1.0
"I can honestly say I’m so glad I invested in this product. It has truly become a main staple in my skincare routine. I was a little scared at first but after almost a week of using this twice a day, I have noticed a difference in how my other skincare products take to my skin. I have sensitive cystic acne prone skin and my skin has been getting better by the days. It’s not an over night process so of course I don’t expect immediate results but surprisingly I have seen them. The Tatcha website sales a travel size for those that just want to try it and don’t want to spend so much. I’d say suggest that first. But overall I give it five stars and more than likely will be repurchasing again.",1.0
"The only good things are the smell and texture.  This lip balm actually DRIED out my lips more!  I keep reapplying, but my lips are still chapped; it’s just an endless cycle of useless reapplication.  The tube is humongous so it’s very awkward when applying, unless you have Kardashian lips.  I tried to like this but everytime I apply, my lips are more chapped.  $18 down the drain.  Save your money and use vaseline lip therapy, it’s cheaper and actually works!",0.0
"These wipes mildly irritate my skin, I am not sure if it is the fragrance or something else. They are worth a shot for the price however, I would not be buying these again.",0.0
Love this cleanser. It’s gentle and gets off most of my makeup not including eye makeup. I have pretty sensitive skin and this product did not irritate me at all. My face feels smooth and clean after!,1.0
I really enjoy this face cream. It is not watery at all and is very moisturizing! Even my husband liked it for his dry skin around his beard. Does not leave my face feeling oily either.,1.0
I got this to help with acne and white dots on my forehead a chin it help with the white dots not the acne sadly,0.0
"Tried this as a replacement for my glossier moisturizer, which I was underwhelmed with (it works, but isn’t super moisturizing so I figured for winter I may want to step up my game). I’m generally pretty balanced, clear-ish skin but fairly sensitive. The moisturizer felt pretty good going on, a little mor watery than expected, but I used it morning and night. Unfortunately, over the ~2 weeks I tested this moisturizer out, I noticed breakouts in places I never usually get them (temples, rough texture on forehead)- these are never problem areas for me regardless of diet, stress, etc. I also had additional breakouts in my “problem areas” - cheeks, between eyes - where I usually first see signs of something wrong. I stopped using the moisturizer about 4 days ago and have noticed all areas clearing up and becoming smoother since then, with no new breakouts.",0.0
"I really wanted to love this product. I loved how it made my skin feel incredibly fresh along with the wonderful eucalyptus smell. However, it left my face very red after each use and after a few days of using it, I had acne all over my nose (where my pores are larger). I never have break outs and it took weeks for my skin to recover. This is way too harsh for my skin and the ingredients clogged my pores which did the exact opposite of what a good toner is supposed to do. If you have sensitive skin, stay away.",0.0
"First step in instructions was to rub the pre-moistened pad over face until dry. I’m sure they didn’t mean bone-dry, but instead until the pad is no longer damp. I was rubbing that pad all over my face for what seemed like an eternity, which obliterates the illusion that this product is a simple and convenient use. Also makes me feel like i did more of the work to exfoliate my skin than the product did. That being said I would prefer to stick to my regular peel/exfoliate routine. My face did feel smooth after using this product though I feel that other products have given me a more satisfactory and lasting experience. I would recommend this to those looking for a mild peel.",1.0
The product is difficult to squeeze out of the tube. Poor choice of packing. This also left a film on my skin. Will not repurchase.,0.0
Every night I used this I would almost ALWAYS wake up with 2-3 little white head zits.,0.0
One of the most calming and refreshing masks I’ve tried. Great for sensitive skin. Smells wonderful too!,1.0
I did not see any discernible difference in my skin while using this… not worth the extra time to put on.,0.0
Love this toner! Love the smell and the feeling of it on my skin. Really helps with break outs and getting the last bits of everything cleaned off of my skin after cleansing. My only complaint is I wish that inside the cap there was a better spout/dispenser for the toner. It’s a bit hard to control how much comes out. Other than that- highly recommend.,1.0
"This eye cream was good for hydration, but I felt like that was all it did. It is very gentle, it didn’t irritate my skin at all. The price also makes it a good value. I feel like it is more of a beginner eye cream.",1.0
"This product is amazing! I love the packaging and the formula so much! It’s lightweight, blendable, non-greasy, and gives me the perfect glow without leaving a white cast. It’s also very gentle on my skin, doesn’t cause any irritation or breakouts, and makes my skin feel super soft and hydrated. This is my new go-to sunscreen, and I would recommend it.",1.0
"I love this moisturizer, perfect for daily use. Has a perfect texture and smells yummy.",1.0
I don’t think this actually does anything? Or at least it didn’t for me. I like the routine of using it but have seen zero results since I started it. Save your money and buy yourself an actual cup of coffee to wake yourself up! Or some concealer to hide your bags...,0.0
"My boyfriend and I love doing this mask together. It’s nice because you don’t have to wash it off, but you still get the spa experience. We like to leave it on after using a hot towel. It’s fun & worth the price.",1.0
"It takes the makeup off but I developed acne, which is very rare for me",0.0
"Fair warning- I had clear skin before I used it, next morning about 5 major pimples. I am not happy with this product. I don’t have sensitive skin, but I do have combo (normal/oily) skin type.",0.0
Burned my skin. I have used Aha/bha things before and I would take the glow recipe one that does nothing for me a thousand times over this one,0.0
This product needs to be worked into the skin for WAY too long before it actually removes a full face of makeup. Also takes forever to rinse off. I do enjoy that it comes with the option of exfoliation.,0.0
I love supergoop! It smells so good but more importantly it protects me from the sun. 10/10 will continue to buy,1.0
Sadly this product made me breakout in small whiteheads all over my neck and face. It also made my face feel dry after each wash.,0.0
Love how this takes off all my makeup and the texture. My face is sensitive and in the past when I used make up remover it turned red and was irritated. This did not do that at all. Very pleased!,1.0
"It smells great and it feels like it’s actually moisturizing as soon as you put it on but it doesn’t leave my skin feeling moisturize throughout the day. My skin type is normal. Also, if this is your favorite moisturizer I highly recommend getting the largest size available because the 2 ounce seems to get used fairly quickly and I use my product sparingly.",0.0
This is such an amazing product I absolutely love it!!! It feels amazing on the skin and made my makeup blend like a dreammmm!! I will continue using it with out face products to see if it’s amazing with everything else!!,1.0
I am 44 and this is the first time I’ve used facial toner in my every day skin care routine.  This product really helps my dry face stay more hydrated.  I use it with a cotton ball every morning and it lasted almost a year. I also noticed it helped even out my skin tone--especially after a long run when my face was really red.,1.0
This is absolutely an amazing cleanser. Love the cream to foam aspect and it doesn’t foam too much. I have sensitive skin and this cleanser didn’t irritate my facial skin at all. I was amazed by how moisturizer my face/skin was after cleaning it. I didn’t need to hydrate it which is great. I’m loving it. I got this cleanser for free to try and I fell in love with it.,1.0
"I was super excited about this product. Friends recommend it & I saw it had great reviews. I have acne scars/dark spots, so I thought it would be perfect. I normally don’t suffer from sensitive skin, it pretty much adapts well to most products. Within a week of using this one, it left my skin feeling rashy & itchy. The texture of my skin just feels bumpy now. Once I stopped using the toner completely, my skin went back to normal. I wouldn’t recommend to anyone; it irritated my face too much.",0.0
so bad... i really dont like this product. It does not have any efficacy and it made my skin had fat granule..,0.0
"Have been using this each morning for close to a month in conjunction with other DE products. I haven’t been cleansing in the morning, so after splashing with water and toning with thayers I do the C-Firma serum with B-Hydra. Then depending on how dry I’m feeling (30 year old, fair, combo, slightly sensitive acne prone skin) I’ll do marula oil or the protini moisturizer and once that’s soaked in I top with a couple of pea sizes of this spf. (Others are saying moisturizer isn’t necessary with this, so I’ll try that and it may help my “wet skin” issue explained below.) It rubs in really nicely and doesn’t stay white. I don’t love the smell, which to me is the faint scent of wet dog, but it’s not strong enough to be too off-putting. Works totally fine under every bb cream, foundation or concealer I’ve tried (applied with beauty sponge). Just have to let the spf soak in first. If I don’t wait for it to soak in, my face feels almost wet or like it wants to sweat when topped with another product. Being winter and being inside most of the day, I can’t speak to how this will perform in Summer yet. So far, so good with no break outs or anything so I’ll be excited to try it then.",1.0
"Y’all I never write reviews but I feel like I must warn you about this product. My first reaction was that the glass bottle was beautiful, but it smelled very strongly of artificial watermelon. That should have been the first red flag.I used this in conjunction with my usual drunk elephant routine for about a week. My skin *hurts*. I broke out in this huge painful white heads all over my face and I never had breakouts like this solely using drunk elephant. Take this review with a grain of salt, I know all of us react differently to products. Just know your money is probably better spent somewhere else.",0.0
Don’t know how this product is rated so highly. My lips do not feel rejuvenated at all when I wake up in the morning. If anything it feels drier. Not worth the hype!!,0.0
"I wanted so badly to like this. It kind of felt like smearing PVA glue over my face. Left me feeling tacky instead of dewy. I used this in flight and I felt like a sticky mess - I don’t see how this could be used as a primer. I will say when used at night I did wake up with hydrated skin. Ultimately not a fan, much prefer the overtime mask!",0.0
"when I first started getting sample of this product and trying it I was so happy that found something that would help my skin, I even started to look flawless, and the I bought the product as well, until I realized I started to breakout more, it’s the first and last time I buy it, because it played with my emotions.",0.0
"I am very disappointed with this Foaming Cream Cleanser. I have started using it when I got it in the Play- box. I was happy at first at how it easily foams and how it smells, but my face broke out badly after using it. It is definetly not for sensitive skin.",0.0
"I wanted to love this product so much but it just did nothing for me. I bought a few new skin care products and started breaking out on my chin. I thought maybe the other products were the culprit so I phased them out and just used this cleanser with my usual products my skin likes. Unfortunately I continued to break out all over my chin. I only just switched to a new cleanser 2 days ago and already my skin looks better. I’m not saying it’s terrible, but I think that it may just have been a bit too light and didn’t really deeply cleanse my skin. Either that or my skin just did not like the ingredients",0.0
"I loved the packaging of this face mask and the ritual of applying it is really fun. After rubbing it in though it didn’t stay white, which made me wonder how well the mask was actually working. Overall, I think I just need something stronger in a chemical exfoliant mask!",0.0
This one has a tad bit chemical smell to it I didn’t like. It a heavy moisturizer so I suggest keeping it light with usage. I have combination skin so I would suggest this for winter season or someone who has really dry skin. I would say it feel nice and smooth with application but have not yet notice anything different compared to other moisturizers.,1.0
"I was looking for a makeup remover that doesn’t irritate my eyes and trust me; this is the best make up remover that I Had ever try. Also, remove waterproof mascara",1.0
Great product. Received complimentary from influenster to review. Left my face a little dry but moisturizer fixed that. There’s a cooling effect when applying. Left my likes looking clear.,1.0
These pads did not do anything for my oily skin. I would not repurchase them. I’m sure there is something more effective that is inexpensive.,0.0
"One of my favorite moisturizers! Takes maybe half an hour to fully dry down, but is super lightweight. Doesn’t pill with my serums, crazy hydrating, and doesn’t smell too strong. Highly recommend.",1.0
"I love how this product it’s oil-free and has hyaluronic acid in it, and it’s amazing!! It protects my skin with SPF 42 . I love the smell, makea you feel like you’re on the beach, it absorbs in my skin leaving it smooth, soft and my skin doesn’t produce any extra oils with it. Definitely one of the best sunscreens in the market.I received this products for free from @Influenster and @shiseido in exchange for my honest review.",1.0
I’m enjoying this. I am an African-American woman that was looking for a sunscreen that doesn’t leave a white cast. It does the job. It is not greasy and doesn’t break me out. I put this around my eyes and have not had any sensitivity and I am a contact wearer.,1.0
"Im disappointed to say the least. I wanted to like the product but I haven’t really seen a difference in my face. I like the texture, I don’t like the small tube it comes with for the price. Also the smell it’s too strong, feels like in putting chemicals on my face. I’ll continue trying it to see if I see a difference on my face.",0.0
Made my skin get completely red and blotchy! I normally don’t have sensitive skin either,0.0
I would highly recommend this product! This rice wash cleanser is the bomb! It literally makes my skin feel softer and looks brighter!  20/10❤️✨,1.0
"I bought niacinamide about a year ago and have used up one and a half bottles so far( bought two at the same time just to get free shipping). I don’t feel like it has done anything for skin. Instead what has done so much for my skin is the vitamin c suspension in silicone. It feel very gooey and after gently smearing a little over face, it looks like soap",0.0
i have never used this product in my face. my face is a baby and im afraid of it being to harsh. HOWEVER i love this on my body about once a week or so usually on shaving days i put this on my body and i,1.0
"I have combination sensitive skin. I’ve been using this at night during the winter months when the heating is wreaking havoc on my complexion. It absorbs very well...don’t let the “oil“ label scare you away. I probably won’t use it during the summer, or during the day, but it’s a great product for my night routine.",0.0
"It smells great and once you start putting it on it seems like a winner, but then it pills like crazy, I had to take it all off, wasn’t salvageable",0.0
"I have combination, very sensitive skin and this works amazing for me. It is not an abrasive scrub at all- so do not get this if you want something with grit to it. It’s extremely gentle and is more of a deep foaming cleanser than an exfoliator but I absolutely love it! I use this as well as the deep cleanser by Tatcha and I am obsessed! Highly recommend!",1.0
"I felt like this product really helped to moisturize my lips for long periods of time.  Definitely will buy again. Also, bought one for my sister for Christmas past.",1.0
Don’t believe that hype. Your buying great marketing and cute packaging. There is nothing hydrating about this product. NOTHING. TRied their protini cream and that broke me out. Over it.,0.0
"I received this from ans Influenster box. That being said it was perfect timing. My skin had been very dry from the winter, but was noticeably more hydrated after using this for a few weeks.",1.0
"I absolutely love the sunscreen, it’s super lightweight and easy to apply has no greasy feeling and absorbs into the skin and leaves no white cast!  I did receive this product but either way I highly recommend it it works great",1.0
Not for me. This product gave me dry patches around my eyes and on my eyelids.,0.0
"ahhhhhh, it dries my lips out. I had the caramel and had to go through process of elimination to find out it was drying my lips out. I had already bought the lemon, so I decided to give that a try. the first few uses, it was fine. BUT, here I am again. it was the only lip product used today and my lips are drying out. such a bummer!",0.0
"You get quite a bit of product and the scent is nice but unfortunately the price point is quite steep. I found I had to keep re-applying it as well throughout the day. Overall, it worked ok, but there are definitely products that work as well or better for a more reasonable price.",0.0
#freeproduct.received a sample of this product for my honest review. used it daily for a week every night before bed...skin feels very hydrated and moisturized..wrinkles haven’t disappeared but an overall great cream my skin does feel a little younger and very fresh.,1.0
"Been using for about 3 months nightly. Have not noticed any difference in dark spots/hyperpigmentation. My pores actually appear larger now, and I have tons of blackheads in places I don’t usually get them. Must just not be for me.",0.0
"I received this complementary from Influenster in a VoxBox, and I really like it! I have the lip mask, so I was excited to try another Laneige product. The peach flavor isn’t too strong, which I appreciate. It applies like a gloss but absorbs like a balm, and layers with a nice sheen on lipstick. 4/5 since it absorbed within about 10 minutes and I don’t like reapplying that often.",1.0
I had received a sample of this and was hesitant to even try it because I have very dry mature skin that is also super sensitive. I love it!!!! Bought the full size and use it every day-then I use the silk cream. My skin looks and feels great-one bit of advice-don’t scrub hard if your skin is at all sensitive. Highly recommend this product!,1.0
"Smells not amazing and kinda strong when put around nose. Pretty sticky and needs to be lathered on. Does work tho, just don’t like using it!",0.0
I have dry lip and it made my lip even dryer. Do not stay long and goes away magically. Do not recommend who has dry lip. Bad bad lip balm I ever come across.,0.0
"Really good moisturizer. Unlike others that I have tried before, this one is thick and leaves your skin really smooth. Also, the smallest amount of the product goes a long way and lasts a while. For reference I have combination skin, being that my T zone is oily and the rest of my face is dry. This is by far my favorite moisturizer and would continue to purchase.",1.0
"Oh my god. This is the worst smelling mask I’ve ever tried. I got this as a sample and I put this on my face and the smell was so horrible. I genuinely felt nauseated and thought I was going to throw up; I washed it off after a few minutes. It’s honestly an okay mask, I didn’t really notice a huge difference. However the smell is so bad that I literally could not recommend this mask because it’s just too overpowering.",0.0
"Nope. Not for dry skin. After a week of using, my face had dry patches and was tight. I have better results from using an Olay soap bar.",0.0
"I absolutely love this face base prep product! Such a lovely texture and scent, and I can tell that my makeup looks smoother and more even. I’d definitely repurchase this and recommend to all my friends.",1.0
"I am not a fan of this on my face but it’s not bad. I also honestly avoid pepper-berry on skincare. But, try this on your feet before moisturizer! You can also use it on elbows, knees, arms, hands, legs and derriere.",1.0
"I received this serum free from Influenster and Tatcha and I can’t tell you how excited I was! I can’t say enough about the Dewy Serum! It’s a lovely, luxurious feeling serum.I love everything about it. It’s very moisturizing but not greasy at all and it plays beautifully with my other serums, essences and moisturizers. I need a pump or a pump and a half for my face and neck and my skin drinks it in. I’m left with soft, supple skin! I wash, tone, apply essence, my water based serums and then The Dewy Serum and I’m very pleased with the way my skin looks and feels!I’ve actually used this as just a moisturizer on days/ nights my skin feels less dry. The bottle is pretty large so you get a lot of product. The bottle itself is beautiful as well!I would recommend this serum to anyone looking for a thicker, richer but not oily or greasy, serum! I highly recommend buying The Dewy Serum! I’m going to after I use the bottle I have!",1.0
Not seeing a difference in my skin still looking for a product that works for me,0.0
"I like Fresh’s lip treatments but I had much higher hopes for this. I get extremely dry skin and lips during the winter and no matter how many times I apply this it doesn’t seem to do much. It’s pricey but I was willing to splurge for something that will help me get through the winter but this is not it. It’s a nice product, but definitely not for “advanced therapy.“",0.0
I liked the look but for me it pills and it pills a lot. If not for pilling I would have liked it a lot bc I like the dewey look.,0.0
"I was really excited to try this product. And I was little bit scared... bc it cost about $100 so if it doesn’t work....:(But this product.....definitely worth it:) I used this product before I go to bed...and I woke up, touched my skin....I was like “WOW really?!”My skin is so smoooooth!! I tell you guys, I jus used once!! I already decided to buy bigger size next time. Haha",1.0
"I bought this months ago... and I’ve barely made a dent in it after using it 20+ times. I wasn’t so crazy about it at first, only using it here and there rather than consistently 2-3 times a week. I went back to it and WOW. It has made a noticeable difference in my skin, managing my oily skin daily and reducing breakouts. I love that it is a more “natural” alternative for a AHA + BHA mask, as I was using the DE Framboos serum before and it did not agree with my super sensitive skin. This is an awesome alternative that works awesome too, as long as you’re consistent.",1.0
MOLD. You can SMELL it. Do not listen to the picture saying to ignore the color. You can smell when a liquid has turned rancid.,0.0
Hydrates but broke me out. I tried to like it for my extremely dry skin but just couldn’t. Likely works well if you are not acne prone.,0.0
"I was looking for a plain/simple type of moisturizer, so I picked this one.  I wasn’t super impressed with it, although I will say that if your skin is irritated in any way (redness/dryness, etc.) this is good to use because it doesn’t further irritate the skin.  I feel the Inn Beauty slushy serum and next level moisturizer work way better.",0.0
Yummyyyyy! I love this gel cream. I got it complimentary as a sample to try and this C-rush brightening cream has definitely got me sold! It’s smells amazing like orange sherbet and is so smooth and gentle on my face and I have sensitive skin. During the cold days my skin gets tight and I can literally FEEL my skin begging for hydration and this does the job perfectly without having to use much at all. A small jar will last a long time. If I could get others to stay out of it! Lol My preteen daughter who’s all of the sudden so curious about skin care now has hi jacked me and uses a little before going to school and told me mommy I REALLY like how this cream is making my face look! And I have to admit her face looks amazing and so does mine :-P#OLEHENRIKSEN #SEPHORA #GOTITFREE! #VITAMINC #GLOWING,1.0
Really not amazing but for the price it’s okay. I thought it would be a lot more moisturizing but I have really dry skin so maybe it’s just me. I honestly will just buy caudalie vino source again next time. It’s way more expensive but I use so much less and it works wayyyy better so I think it really might even out cost-wise.,0.0
I received this product from Influenster to try and give my honest opinion. It has a nice creamy texture and felt hydrating. However as far as the claims of it being a wrinkle repair I can’t answer. The sample was much too small to be able to tell a difference.,0.0
"I saw instant results with my skin, and it feels great! Super lightweight and does not feel sticky or too heavy",1.0
"I was trying this product with my husband and it work pretty good to me but not to him because he doesn’t have dry lips at all and this moisturizer was drying his lips it was doing the opposite what is kind of weird, in my case it works fine!",1.0
"It’s thick, but it doesn’t take a lot of it to clean your face. It doesn’t dry out your skin and is very gentle.",1.0
Oily skin just have! It’s great under makeup for an even foundation look.,1.0
Do you want to look gorgeous and glowy with bloodshot eyes and running mascara? Do you want to be blinded and in pain while youre driving in traffic with tears running down your face and your vision clouded so badly you think you might die? Then this is for you. You will enjoy exactly 20 minutes of your makeup looking nice before your eyes start to burn so badly you have no choice but to remove your makeup. Worst decision ive made in a while was to put this anywhere near my eye lids. Any sunscreen that burns this bad deserves no stars but i had to give one. Will never put this on my face again.,0.0
"I love this face wash! I have extremely oily skin and this has helped dry it enough so my face doesn’t look super oily by the end of the day anymore. If you use it 2x a day, your skin will dry out but if you use it once a day, it keeps your skin pretty even. I suggest using a good moisturizer with it if you use it 2x a day.",1.0
Hydrating but perfume smell too strong for me. I would have liked it more if it was fragrance free.,0.0
"I tried this product 3 times, but can’t get myself to continue using it. While this product didn’t have any negative effects on me (no allergic reactions), it didn’t lessen my dark circles or under eye wrinkles. However, I can no longer stand the fact that this product dries into what looks like a severe case of eye crusties. It feels nasty and it looks nasty. I just can’t.",0.0
"This sunscreen works great and lives up to the hype. The scent is light but very nice. Doesn’t leave that white streaky residue. And doesn’t make the skin oily/greasy. However, I wish for the price you got more. You can probably find a slightly cheaper and bigger sunscreen that does the same stuff if you looked. I also got this for free but it doesn’t sway my opinions.",1.0
"Right off the bat I can tell you this is super hydrating and helped my under eye lines. However, after a few months of use, I developed milia bumps on my eyelids. I stopped using it and they slowly went away with exfoliation. If it wasn’t for the bumps it would be a 10 out of 10 for hydration and youthful under eye.",0.0
"I have really sensitive skin and breakout using new cleansers but I decided to give this a shot and holy moly! It works perfectly, it’s so milky that it doesn’t cause my skin to get that dry feeling and it doesn’t cause my skin to feel “tightened“ like other cleansers would because they’d be too strong/harsh on my face.",1.0
Use this product a few times and I was surprised how good it leaves my face so soft and glowing,1.0
"This product is probably a great casual summer moisturizer, but isn’t something I’ll plan to buy anytime soon. I received a 1oz sample product when I purchased the Coconut Skin Smoothie Priming Moisturizer. The instructions on the back say to “apply as needed from head to toe“ so I decided to try it on my hands since I’ve been experiencing severe dryness this winter. I like that the product is light, there isn’t any strong or aggressive scents, and it absorbs quickly. However, I was disappointed to find that the product didn’t do a good job of hydrating my hands. I tried it consistently for a few days, to see if longer use would help – but unlike the product description mentions about immediate results, I didn’t see the results I anticipated. Eventually, I switched to the Sol de Janeiro Brazilian Bum Bum Cream and I noticed a much bigger improvement in my skin after a few applications. I was hopeful that, with a name like “Ultra Repair Cream“ that this product would be able to refresh my ultra dried skin, but in this case, the name seems to overhype the effectiveness of the product. I can see this as a good summer moisturizer to keep on hand, just in case, but overall, I won’t be switching to this product for everyday use.",0.0
I received this product as a part of the Sephora birthday gift. I’ve used it twice (just to give it a chance) and both time it has caused me to break out in a red rash that looks similar to a mild sunburn. From having a read through other reviews is it clear that there is something in this product that is an allergen to some people and not to others. so it is a gamble!,0.0
Amazing makeup remover cleanser but too oily for my combination skin. My skin broke out after about 3 days of using product. But seriously a great makeup remover.,0.0
i received this cleasing balm from PINCHme . Its a very thick face wash .My skin feels soft but I will not buy this product.,0.0
"I love this and only this from the brand. It is so moisturizing, sits beautifully on the skin and has a slight tingle. It smells good and leaves me with the brightest glow in the morning. 10/10!!!",1.0
"This cream pair great with the cleanser. It is light on the skin, but moisturizes so well! Thankful I received this free for testing.",1.0
"I have sensitive skin and this does sting and tingle at first but it dissipates after a minute or two. I just finished my 1st bottle of this and need to repurchase to see if it will fade dark spots with continued use, but this is a very good toner for textured oily/congested skin.",1.0
This was labeled as a first step/cleanser but it barely works as a pre cleanse. I have to use a lot of it to take of my makeup and even then go over it with another cleanser. I couldn’t imagine using it as a regular cleanser at all. Super disappointed,0.0
